a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
女,1964,普通高中,毕业,0,农业户口,目前务农，没有过非农工作,乡,,1,2,1,3
女,1958,普通高中,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,5
女,1987,大学专科（成人高等教育）,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
女,1957,没有受过任何教育,nan,不适用,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,3
女,1982,初中,毕业,40000,农业户口,目前务农，没有过非农工作,乡,,2,2,1,5
女,1962,普通高中,毕业,0,农业户口,目前没有工作，而且只务过农,城,,1,2,1,4
女,1947,普通高中,毕业,45024,农业户口,目前没有工作，曾经有过非农工作,乡,,1,2,1,3
女,1952,小学,肄业,20000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1973,初中,毕业,0,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
女,1981,中专,毕业,40000,非农业户口,目前从事非农工作,城,,1,2,1,5
女,1951,没有受过任何教育,nan,3000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,3
男,1936,没有受过任何教育,nan,24500,居民户口（以前是农业户口）,目前务农，曾经有过非农工作,乡,,2,2,1,4
男,1982,大学专科（成人高等教育）,毕业,100000,非农业户口,目前从事非农工作,城,,1,3,2,5
女,1980,普通高中,毕业,25000,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
男,1988,初中,毕业,24000,农业户口,目前务农，曾经有过非农工作,乡,,1,1,1,5
女,1988,初中,肄业,0,农业户口,目前没有工作，曾经有过非农工作,乡,,1,2,1,5
女,1976,初中,毕业,40000,农业户口,目前从事非农工作,城,,1,2,1,5
女,1988,中专,毕业,50000,非农业户口,目前从事非农工作,城,,2,2,2,4
女,1978,大学本科（成人高等教育）,毕业,40000,非农业户口,目前从事非农工作,城,,1,2,2,4
男,1957,小学,辍学和中途退学,10000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1986,大学本科（正规高等教育）,毕业,40000,非农业户口,目前从事非农工作,城,,1,3,2,4
男,1957,普通高中,毕业,19000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,2,3
女,1965,小学,毕业,0,农业户口,目前没有工作，而且只务过农,乡,,1,2,2,5
男,1956,初中,毕业,20000,非农业户口,目前从事非农工作,城,,1,2,1,3
男,1982,初中,毕业,30000,农业户口,目前从事非农工作,乡,,1,2,1,5
女,1947,初中,毕业,20400,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,1,2,4
男,1937,初中,毕业,10000,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,4
女,1977,初中,辍学和中途退学,0,农业户口,目前没有工作，曾经有过非农工作,乡,,1,1,1,3
女,1986,大学本科（成人高等教育）,毕业,40000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,3,2,5
男,1959,初中,毕业,24000,农业户口,目前从事非农工作,乡,,1,2,1,5
女,1963,小学,毕业,1000,农业户口,从未工作过,乡,,1,1,1,4
女,1957,普通高中,毕业,5000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,5
女,1959,小学,毕业,4000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
女,1963,小学,辍学和中途退学,1500,农业户口,目前务农，没有过非农工作,乡,,2,2,2,3
女,1948,小学,毕业,5000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,3
女,1972,小学,毕业,1000,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
女,1951,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
男,1956,初中,毕业,9000,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,5
女,1956,没有受过任何教育,nan,1000,农业户口,目前务农，曾经有过非农工作,乡,,1,1,1,4
男,1999,普通高中,毕业,不适用,非农业户口,从未工作过,城,,1,2,1,5
女,1977,大学本科（正规高等教育）,毕业,40000,居民户口（以前是非农业户口）,目前从事非农工作,城,,2,3,2,4
女,1971,大学本科（正规高等教育）,毕业,100000,非农业户口,目前从事非农工作,城,,2,3,2,3
男,1941,初中,毕业,18000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
男,1972,初中,毕业,30000,农业户口,目前从事非农工作,乡,,1,2,1,4
女,1970,nan,拒绝回答,拒绝回答,非农业户口,目前从事非农工作,城,,1,3,1,4
女,1988,大学专科（正规高等教育）,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,5
男,1986,大学专科（正规高等教育）,毕业,60000,非农业户口,目前从事非农工作,乡,,1,2,1,4
女,1994,大学专科（成人高等教育）,正在读,40000,农业户口,目前从事非农工作,城,,1,2,1,4
女,1961,初中,毕业,0,农业户口,目前务农，没有过非农工作,乡,,1,2,2,5
男,1942,初中,毕业,960,农业户口,目前没有工作，曾经有过非农工作,乡,,1,2,1,4
男,1966,初中,毕业,拒绝回答,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,4
男,1977,小学,肄业,150000,非农业户口,目前从事非农工作,城,,1,1,1,3
男,1987,大学专科（正规高等教育）,肄业,20000,农业户口,目前从事非农工作,乡,,1,2,1,5
男,1996,普通高中,毕业,0,非农业户口,从未工作过,城,,1,2,3,3
女,1973,初中,毕业,不适用,农业户口,从未工作过,乡,,1,1,1,5
女,1935,中专,毕业,0,非农业户口,目前没有工作，曾经有过非农工作,城,,1,1,1,5
男,1983,大学本科（正规高等教育）,毕业,72000,非农业户口,从未工作过,城,,2,3,2,5
女,1996,大学本科（正规高等教育）,正在读,不适用,农业户口,从未工作过,城,,1,3,2,3
男,1975,职业高中,毕业,不知道,农业户口,目前从事非农工作,城,,2,3,2,5
男,1965,大学本科（正规高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,3,1,5
男,1945,初中,毕业,16800,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,2,5
女,1950,没有受过任何教育,nan,15000,农业户口,目前从事非农工作,城,,1,1,1,5
女,1969,初中,毕业,15000,农业户口,目前务农，没有过非农工作,乡,,2,2,2,4
男,1967,大学专科（正规高等教育）,毕业,200000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,5
女,1970,中专,毕业,0,农业户口,从未工作过,城,,1,1,1,5
女,1965,大学专科（正规高等教育）,毕业,50000,非农业户口,目前从事非农工作,乡,,1,2,2,5
男,1973,小学,辍学和中途退学,50000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1937,大学本科（成人高等教育）,毕业,拒绝回答,非农业户口,目前没有工作，曾经有过非农工作,城,,1,3,2,4
女,1971,普通高中,毕业,60000,非农业户口,目前从事非农工作,城,,2,2,1,4
女,1949,中专,毕业,42000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
女,1976,普通高中,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,3,1,4
女,1960,普通高中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1973,小学,辍学和中途退学,50000,农业户口,目前从事非农工作,城,,1,2,1,4
男,1958,小学,肄业,不知道,农业户口,目前务农，没有过非农工作,乡,,1,2,1,3
男,1951,小学,毕业,不知道,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
男,1936,小学,毕业,不适用,农业户口,目前没有工作，而且只务过农,乡,,2,3,1,4
男,1987,初中,毕业,40000,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1984,大学本科（正规高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,乡,,1,4,2,3
女,1968,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,,1,1,1,5
女,1968,初中,毕业,不知道,农业户口,目前从事非农工作,乡,,1,2,1,5
男,1967,初中,辍学和中途退学,0,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
男,1992,研究生及以上,正在读,6000,农业户口,从未工作过,乡,,1,2,1,5
女,1964,大学本科（成人高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,2,1,4
男,1960,普通高中,毕业,拒绝回答,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1964,初中,毕业,0,非农业户口,目前没有工作，曾经有过非农工作,乡,,1,2,1,3
男,1984,普通高中,毕业,40000,农业户口,目前从事非农工作,乡,,2,2,2,4
男,1961,初中,毕业,20000,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1951,小学,辍学和中途退学,50000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1940,没有受过任何教育,nan,10000,非农业户口,从未工作过,城,,1,1,1,5
男,1972,初中,毕业,10000,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,3
男,1969,初中,毕业,20000,农业户口,目前没有工作，而且只务过农,乡,,2,2,2,3
男,1994,普通高中,毕业,30000,农业户口,目前从事非农工作,乡,,1,2,1,5
女,1956,小学,辍学和中途退学,4000,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
男,1954,没有受过任何教育,nan,20000,农业户口,目前务农，没有过非农工作,乡,,1,2,2,5
女,1953,没有受过任何教育,nan,10000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,5
女,1950,小学,辍学和中途退学,15000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,3
女,1978,初中,毕业,0,农业户口,目前务农，曾经有过非农工作,城,,1,3,2,3
男,1959,小学,毕业,15000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,4
女,1957,小学,辍学和中途退学,11000,农业户口,目前务农，没有过非农工作,乡,,1,2,1,5
女,1945,初中,毕业,0,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
女,1962,初中,辍学和中途退学,0,农业户口,目前务农，没有过非农工作,乡,,1,1,1,3
男,1958,初中,辍学和中途退学,30000,农业户口,目前务农，没有过非农工作,乡,,1,2,1,4
男,1972,大学专科（正规高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,2,1,5
男,1957,初中,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,,2,2,1,4
男,1974,大学本科（正规高等教育）,毕业,40000,非农业户口,目前从事非农工作,城,,2,3,2,4
女,1997,大学本科（正规高等教育）,正在读,不适用,非农业户口,从未工作过,城,,1,2,2,5
女,1952,初中,辍学和中途退学,18000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,1,1,4
女,1993,初中,毕业,36000,农业户口,目前从事非农工作,城,,2,3,2,4
女,1953,初中,毕业,20000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,4
男,1939,初中,毕业,24000,非农业户口,目前没有工作，曾经有过非农工作,城,,2,3,1,4
女,1963,初中,毕业,15000,非农业户口,目前从事非农工作,城,,1,1,1,4
男,1985,大学本科（正规高等教育）,毕业,42000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,2,1,5
女,1999,普通高中,毕业,不适用,居民户口（以前是非农业户口）,目前从事非农工作,城,,2,3,2,4
男,1940,初中,毕业,20000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1973,普通高中,毕业,14000,非农业户口,目前从事非农工作,城,,1,2,1,5
男,1962,初中,毕业,90000,非农业户口,目前从事非农工作,城,,2,2,2,4
女,1959,大学本科（正规高等教育）,毕业,50000,非农业户口,目前从事非农工作,城,,1,3,2,4
女,1962,初中,毕业,35000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1952,小学,毕业,17600,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,3
女,1961,初中,毕业,60000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,2,1,4
女,1969,普通高中,辍学和中途退学,56000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,3,2,4
女,1973,大学专科（成人高等教育）,毕业,50000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,3,2,4
男,1964,大学本科（成人高等教育）,毕业,60000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,3
女,1973,初中,辍学和中途退学,16000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1970,小学,辍学和中途退学,不适用,农业户口,目前从事非农工作,城,,2,2,1,3
男,1993,初中,毕业,41000,农业户口,目前没有工作，而且只务过农,城,,2,2,1,4
男,1970,大学本科（正规高等教育）,毕业,45000,非农业户口,目前从事非农工作,城,,2,2,1,3
女,1955,小学,辍学和中途退学,3000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,1,1,5
男,1975,普通高中,毕业,100000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,3,2,4
男,1944,中专,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1944,小学,辍学和中途退学,2000,农业户口,目前没有工作，而且只务过农,城,,1,2,1,5
男,1997,大学本科（正规高等教育）,正在读,不适用,非农业户口,从未工作过,城,,1,2,2,3
女,1989,大学专科（成人高等教育）,毕业,20000,非农业户口,目前从事非农工作,城,,1,2,1,4
男,1997,大学本科（正规高等教育）,正在读,不适用,居民户口（以前是非农业户口）,从未工作过,城,,2,3,1,4
男,1959,大学专科（成人高等教育）,毕业,60000,非农业户口,目前从事非农工作,城,,1,2,1,3
女,1989,普通高中,毕业,不适用,非农业户口,从未工作过,城,,1,3,2,5
女,1975,大学专科（正规高等教育）,毕业,40000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,4
